Date,Time,PrimaryType,Latitude,Longitude,Location,type_weight,date_weight,weight
20150424,1254,NARCOTICS,41.783046293000005,-87.61326778700001,"(41.783046293, -87.613267787)",200,203.92303704295335,40784.60740859067
20150424,1330,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,203.92303704295335,81569.21481718135
20150424,1409,CRIMINAL DAMAGE,41.80061868,-87.58588726200001,"(41.80061868, -87.585887262)",300,203.92303704295335,61176.91111288601
20150424,1500,THEFT,41.782337559,-87.586506596,"(41.782337559, -87.586506596)",200,203.92303704295335,40784.60740859067
20150424,1500,CRIMINAL DAMAGE,41.78058339,-87.58853247100002,"(41.78058339, -87.588532471)",300,203.92303704295335,61176.91111288601
20150424,1545,THEFT,41.800472565999996,-87.60284763700001,"(41.800472566, -87.602847637)",200,203.92303704295335,40784.60740859067
20150424,1612,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",200,203.92303704295335,40784.60740859067
20150424,1630,THEFT,41.796274769,-87.582563829,"(41.796274769, -87.582563829)",200,203.92303704295335,40784.60740859067
20150424,1820,ROBBERY,41.781424638000004,-87.58454097399998,"(41.781424638, -87.584540974)",400,203.92303704295335,81569.21481718135
20150424,2230,BATTERY,41.782951712,-87.60436282799999,"(41.782951712, -87.604362828)",400,203.92303704295335,81569.21481718135
20150424,2311,OFFENSE INVOLVING CHILDREN,41.784938875,-87.604409985,"(41.784938875, -87.604409985)",500,203.92303704295335,101961.51852147668
20150425,833,OTHER OFFENSE,41.781614403,-87.612055543,"(41.781614403, -87.612055543)",100,204.40655326221722,20440.65532622172
20150425,1300,THEFT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)",200,204.40655326221722,40881.31065244344
20150425,1300,BURGLARY,41.797391622,-87.601261653,"(41.797391622, -87.601261653)",400,204.40655326221722,81762.62130488688
20150425,1445,CRIMINAL DAMAGE,41.781629386,-87.614445908,"(41.781629386, -87.614445908)",300,204.40655326221722,61321.96597866517
20150425,1600,CRIMINAL DAMAGE,41.808771156999995,-87.596814861,"(41.808771157, -87.596814861)",300,204.40655326221722,61321.96597866517
20150425,1615,ASSAULT,41.795191789,-87.588198334,"(41.795191789, -87.588198334)",400,204.40655326221722,81762.62130488688
20150425,1904,WEAPONS VIOLATION,41.781629386,-87.614445908,"(41.781629386, -87.614445908)",200,204.40655326221722,40881.31065244344
20150425,2100,MOTOR VEHICLE THEFT,41.783316166999995,-87.593120705,"(41.783316167, -87.593120705)",300,204.40655326221722,61321.96597866517
20150426,124,DECEPTIVE PRACTICE,41.781433905,-87.604328689,"(41.781433905, -87.604328689)",100,204.89064202881002,20489.064202881003
20150426,249,BATTERY,41.803060829,-87.585426093,"(41.803060829, -87.585426093)",400,204.89064202881002,81956.25681152401
20150426,400,THEFT,41.804806747,-87.61387144,"(41.804806747, -87.61387144)",200,204.89064202881002,40978.12840576201
20150426,1130,OTHER OFFENSE,41.788940779,-87.604958685,"(41.788940779, -87.604958685)",100,204.89064202881002,20489.064202881003
20150426,1300,THEFT,41.802232145,-87.607254487,"(41.802232145, -87.607254487)",200,204.89064202881002,40978.12840576201
20150426,1530,BATTERY,41.808210113,-87.60653408700001,"(41.808210113, -87.606534087)",400,204.89064202881002,81956.25681152401
20150426,1600,OTHER OFFENSE,41.808785334,-87.60897047899998,"(41.808785334, -87.608970479)",100,204.89064202881002,20489.064202881003
20150426,1800,ASSAULT,41.808897305,-87.61019066700001,"(41.808897305, -87.610190667)",400,204.89064202881002,81956.25681152401
20150426,2310,BATTERY,41.795008428,-87.60194154,"(41.795008428, -87.60194154)",400,204.89064202881002,81956.25681152401
20150427,700,MOTOR VEHICLE THEFT,41.801953217,-87.601356437,"(41.801953217, -87.601356437)",300,205.37530334273168,61612.59100281951
20150427,800,THEFT,41.79763606,-87.60388104299999,"(41.79763606, -87.603881043)",200,205.37530334273168,41075.060668546335
20150427,815,THEFT,41.785187197,-87.608524835,"(41.785187197, -87.608524835)",200,205.37530334273168,41075.060668546335
20150427,930,THEFT,41.792533883000004,-87.59648371899998,"(41.792533883, -87.596483719)",200,205.37530334273168,41075.060668546335
20150427,945,THEFT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",200,205.37530334273168,41075.060668546335
20150427,1100,DECEPTIVE PRACTICE,41.785798967,-87.61023396,"(41.785798967, -87.61023396)",100,205.37530334273168,20537.530334273168
20150427,1245,CRIMINAL DAMAGE,41.802842875,-87.596714044,"(41.802842875, -87.596714044)",300,205.37530334273168,61612.59100281951
20150427,1430,MOTOR VEHICLE THEFT,41.802769243,-87.614987199,"(41.802769243, -87.614987199)",300,205.37530334273168,61612.59100281951
20150427,1535,DECEPTIVE PRACTICE,41.80066446,-87.587441769,"(41.80066446, -87.587441769)",100,205.37530334273168,20537.530334273168
20150427,1900,CRIMINAL DAMAGE,41.781753672,-87.594671259,"(41.781753672, -87.594671259)",300,205.37530334273168,61612.59100281951
20150427,2300,THEFT,41.808744906,-87.607782501,"(41.808744906, -87.607782501)",200,205.37530334273168,41075.060668546335
20150427,2300,BATTERY,41.783049864,-87.61208712,"(41.783049864, -87.61208712)",400,205.37530334273168,82150.12133709267
20150428,5,ASSAULT,41.783487365,-87.596271983,"(41.783487365, -87.596271983)",400,205.8605372039823,82344.21488159291
20150428,420,BATTERY,41.781392623,-87.610826102,"(41.781392623, -87.610826102)",400,205.8605372039823,82344.21488159291
20150428,650,BATTERY,41.794798532,-87.589765121,"(41.794798532, -87.589765121)",400,205.8605372039823,82344.21488159291
20150428,900,DECEPTIVE PRACTICE,41.808451051999995,-87.613856341,"(41.808451052, -87.613856341)",100,205.8605372039823,20586.053720398228
20150428,1000,BATTERY,41.803942298,-87.615186825,"(41.803942298, -87.615186825)",400,205.8605372039823,82344.21488159291
20150428,1200,DECEPTIVE PRACTICE,41.808781869,-87.60278992399998,"(41.808781869, -87.602789924)",100,205.8605372039823,20586.053720398228
20150428,1645,OTHER OFFENSE,41.78041782,-87.60551711,"(41.78041782, -87.60551711)",100,205.8605372039823,20586.053720398228
20150428,1658,THEFT,41.781753672,-87.594671259,"(41.781753672, -87.594671259)",200,205.8605372039823,41172.107440796455
20150428,1800,OTHER OFFENSE,41.802155875,-87.612136965,"(41.802155875, -87.612136965)",100,205.8605372039823,20586.053720398228
20150428,1830,BATTERY,41.780526088,-87.59581459799999,"(41.780526088, -87.595814598)",400,205.8605372039823,82344.21488159291
20150428,1915,BATTERY,41.807345117,-87.61385771100002,"(41.807345117, -87.613857711)",400,205.8605372039823,82344.21488159291
20150428,1959,PUBLIC PEACE VIOLATION,41.780312646,-87.61146517700001,"(41.780312646, -87.611465177)",100,205.8605372039823,20586.053720398228
20150428,2140,BATTERY,41.808966952,-87.601687415,"(41.808966952, -87.601687415)",400,205.8605372039823,82344.21488159291
20150428,2230,BURGLARY,41.795213954,-87.584853561,"(41.795213954, -87.584853561)",400,205.8605372039823,82344.21488159291
20150429,140,CRIMINAL DAMAGE,41.808785334,-87.60897047899998,"(41.808785334, -87.608970479)",300,206.3463436125618,61903.90308376854
20150429,600,BATTERY,41.808840216,-87.608969861,"(41.808840216, -87.608969861)",400,206.3463436125618,82538.53744502472
20150429,600,MOTOR VEHICLE THEFT,41.806999741999995,-87.606511089,"(41.806999742, -87.606511089)",300,206.3463436125618,61903.90308376854
20150429,740,OTHER OFFENSE,41.802408813,-87.585176941,"(41.802408813, -87.585176941)",100,206.3463436125618,20634.63436125618
20150429,900,DECEPTIVE PRACTICE,41.781731648000004,-87.58786288600002,"(41.781731648, -87.587862886)",100,206.3463436125618,20634.63436125618
20150429,1300,DECEPTIVE PRACTICE,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)",100,206.3463436125618,20634.63436125618
20150429,1414,OTHER OFFENSE,41.782319,-87.587874415,"(41.782319, -87.587874415)",100,206.3463436125618,20634.63436125618
20150429,1700,ASSAULT,41.780243493,-87.615319321,"(41.780243493, -87.615319321)",400,206.3463436125618,82538.53744502472
20150429,2023,BATTERY,41.78146195,-87.614440445,"(41.78146195, -87.614440445)",400,206.3463436125618,82538.53744502472
20150430,100,OTHER OFFENSE,41.781601768,-87.609610156,"(41.781601768, -87.609610156)",100,206.83272256847022,20683.27225684702
20150430,615,DECEPTIVE PRACTICE,41.805108498,-87.604276769,"(41.805108498, -87.604276769)",100,206.83272256847022,20683.27225684702
20150430,940,THEFT,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)",200,206.83272256847022,41366.54451369404
20150430,1003,DECEPTIVE PRACTICE,41.780265996,-87.614090831,"(41.780265996, -87.614090831)",100,206.83272256847022,20683.27225684702
20150430,1135,NARCOTICS,41.803667488,-87.590528166,"(41.803667488, -87.590528166)",200,206.83272256847022,41366.54451369404
20150430,1255,ASSAULT,41.792553685,-87.594866308,"(41.792553685, -87.594866308)",400,206.83272256847022,82733.08902738808
20150430,1426,OTHER OFFENSE,41.801015344,-87.588651663,"(41.801015344, -87.588651663)",100,206.83272256847022,20683.27225684702
20150430,1600,ASSAULT,41.808747436,-87.61385669200001,"(41.808747436, -87.613856692)",400,206.83272256847022,82733.08902738808
20150430,1700,CRIMINAL DAMAGE,41.800439208,-87.58740770600002,"(41.800439208, -87.587407706)",300,206.83272256847022,62049.81677054107
20150430,1720,OTHER OFFENSE,41.801015344,-87.588651663,"(41.801015344, -87.588651663)",100,206.83272256847022,20683.27225684702
20150430,1800,ASSAULT,41.782890414,-87.588813761,"(41.782890414, -87.588813761)",400,206.83272256847022,82733.08902738808
20150430,2300,DECEPTIVE PRACTICE,41.781866203,-87.594673634,"(41.781866203, -87.594673634)",100,206.83272256847022,20683.27225684702
20150501,0,DECEPTIVE PRACTICE,41.783831376,-87.587493905,"(41.783831376, -87.587493905)",100,207.31967407170757,20731.967407170756
20150501,45,INTERFERENCE WITH PUBLIC OFFICER,41.782907807,-87.604363326,"(41.782907807, -87.604363326)",100,207.31967407170757,20731.967407170756
20150501,511,ROBBERY,41.79576708,-87.58088648,"(41.79576708, -87.58088648)",400,207.31967407170757,82927.86962868302
20150501,815,THEFT,41.801921294,-87.59508150799999,"(41.801921294, -87.595081508)",200,207.31967407170757,41463.93481434151
20150501,900,THEFT,41.801921294,-87.59508150799999,"(41.801921294, -87.595081508)",200,207.31967407170757,41463.93481434151
20150501,900,THEFT,41.801921294,-87.59508150799999,"(41.801921294, -87.595081508)",200,207.31967407170757,41463.93481434151
20150501,915,BATTERY,41.783498306,-87.609647494,"(41.783498306, -87.609647494)",400,207.31967407170757,82927.86962868302
20150501,1000,DECEPTIVE PRACTICE,41.803520976,-87.58192541700001,"(41.803520976, -87.581925417)",100,207.31967407170757,20731.967407170756
20150501,1130,CRIMINAL DAMAGE,41.806856848,-87.604315633,"(41.806856848, -87.604315633)",300,207.31967407170757,62195.90222151227
20150501,1200,OTHER OFFENSE,41.79576708,-87.58088648,"(41.79576708, -87.58088648)",100,207.31967407170757,20731.967407170756
20150501,1200,DECEPTIVE PRACTICE,41.78165665,-87.60960953899998,"(41.78165665, -87.609609539)",100,207.31967407170757,20731.967407170756
20150501,1515,ASSAULT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,207.31967407170757,82927.86962868302
20150501,1615,ASSAULT,41.79691754,-87.58729085,"(41.79691754, -87.58729085)",400,207.31967407170757,82927.86962868302
20150501,1700,THEFT,41.799108004000004,-87.595018445,"(41.799108004, -87.595018445)",200,207.31967407170757,41463.93481434151
20150501,1801,PUBLIC PEACE VIOLATION,41.78340035,-87.613274825,"(41.78340035, -87.613274825)",100,207.31967407170757,20731.967407170756
20150501,2300,CRIMINAL DAMAGE,41.782153451999996,-87.61049491,"(41.782153452, -87.61049491)",300,207.31967407170757,62195.90222151227
20150502,30,BATTERY,41.785195464000005,-87.601173081,"(41.785195464, -87.601173081)",400,207.80719812227377,83122.8792489095
20150502,330,BATTERY,41.781811321,-87.59467426399998,"(41.781811321, -87.594674264)",400,207.80719812227377,83122.8792489095
20150502,1000,OFFENSE INVOLVING CHILDREN,41.804865977,-87.60888625700001,"(41.804865977, -87.608886257)",500,207.80719812227377,103903.59906113689
20150502,1200,THEFT,41.796142550999996,-87.585433189,"(41.796142551, -87.585433189)",200,207.80719812227377,41561.43962445475
20150502,1400,ASSAULT,41.802896505999996,-87.606425428,"(41.802896506, -87.606425428)",400,207.80719812227377,83122.8792489095
20150502,1510,THEFT,41.794294021,-87.601370248,"(41.794294021, -87.601370248)",200,207.80719812227377,41561.43962445475
20150502,1735,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",200,207.80719812227377,41561.43962445475
20150502,1740,THEFT,41.794511404,-87.60621580600002,"(41.794511404, -87.606215806)",200,207.80719812227377,41561.43962445475
20150502,1800,BURGLARY,41.781695764,-87.60841383100002,"(41.781695764, -87.608413831)",400,207.80719812227377,83122.8792489095
20150502,2133,MOTOR VEHICLE THEFT,41.801715891,-87.602873859,"(41.801715891, -87.602873859)",300,207.80719812227377,62342.15943668213
20150503,1,THEFT,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)",200,208.2952947201689,41659.05894403378
20150503,1,CRIMINAL DAMAGE,41.804900046,-87.61387039700001,"(41.804900046, -87.613870397)",300,208.2952947201689,62488.58841605067
20150503,1,OTHER OFFENSE,41.803119483,-87.609577117,"(41.803119483, -87.609577117)",100,208.2952947201689,20829.52947201689
20150503,1135,ASSAULT,41.80062644,-87.59046793200001,"(41.80062644, -87.590467932)",400,208.2952947201689,83318.11788806756
20150503,1412,CRIMINAL DAMAGE,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)",300,208.2952947201689,62488.58841605067
20150503,1500,THEFT,41.806965639,-87.608932292,"(41.806965639, -87.608932292)",200,208.2952947201689,41659.05894403378
20150503,1553,PUBLIC PEACE VIOLATION,41.781669308000005,-87.61205859399998,"(41.781669308, -87.612058594)",100,208.2952947201689,20829.52947201689
20150503,1729,OTHER OFFENSE,41.805470526,-87.60381051899998,"(41.805470526, -87.603810519)",100,208.2952947201689,20829.52947201689
20150503,1753,WEAPONS VIOLATION,41.802934923,-87.60642499299999,"(41.802934923, -87.606424993)",200,208.2952947201689,41659.05894403378
20150504,700,CRIMINAL DAMAGE,41.783455232,-87.613274211,"(41.783455232, -87.613274211)",300,208.783963865393,62635.1891596179
20150504,800,BATTERY,41.802684153,-87.61498448200001,"(41.802684153, -87.614984482)",400,208.783963865393,83513.58554615719
20150504,900,OTHER OFFENSE,41.788924314,-87.60495887100002,"(41.788924314, -87.604958871)",100,208.783963865393,20878.396386539298
20150504,939,DECEPTIVE PRACTICE,41.797068393,-87.587278098,"(41.797068393, -87.587278098)",100,208.783963865393,20878.396386539298
20150504,1030,OTHER OFFENSE,41.787871604,-87.589709501,"(41.787871604, -87.589709501)",100,208.783963865393,20878.396386539298
20150504,1610,THEFT,41.805440779,-87.60647736,"(41.805440779, -87.60647736)",200,208.783963865393,41756.792773078596
20150504,1630,BATTERY,41.794727026,-87.587624299,"(41.794727026, -87.587624299)",400,208.783963865393,83513.58554615719
20150504,2200,DECEPTIVE PRACTICE,41.784963523,-87.58814811399998,"(41.784963523, -87.588148114)",100,208.783963865393,20878.396386539298
20150505,630,BURGLARY,41.783473888,-87.602754624,"(41.783473888, -87.602754624)",400,209.27320555794594,83709.28222317838
20150505,740,MOTOR VEHICLE THEFT,41.796561025,-87.58732799100002,"(41.796561025, -87.587327991)",300,209.27320555794594,62781.96166738378
20150505,850,CRIMINAL DAMAGE,41.792701912,-87.59487194100002,"(41.792701912, -87.594871941)",300,209.27320555794594,62781.96166738378
20150505,915,THEFT,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)",200,209.27320555794594,41854.64111158919
20150505,1035,ASSAULT,41.80182019,-87.602876342,"(41.80182019, -87.602876342)",400,209.27320555794594,83709.28222317838
20150505,1130,THEFT,41.785122047,-87.60603224,"(41.785122047, -87.60603224)",200,209.27320555794594,41854.64111158919
20150505,1545,THEFT,41.795191528000004,-87.58815799799999,"(41.795191528, -87.588157998)",200,209.27320555794594,41854.64111158919
20150505,1700,OTHER OFFENSE,41.800709473000005,-87.585922883,"(41.800709473, -87.585922883)",100,209.27320555794594,20927.320555794595
20150505,1730,BATTERY,41.784963523,-87.58814811399998,"(41.784963523, -87.588148114)",400,209.27320555794594,83709.28222317838
20150506,1,CRIMINAL DAMAGE,41.804900046,-87.61387039700001,"(41.804900046, -87.613870397)",300,209.76301979782784,62928.90593934835
20150506,200,THEFT,41.805679494,-87.58425861,"(41.805679494, -87.58425861)",200,209.76301979782784,41952.60395956557
20150506,200,DECEPTIVE PRACTICE,41.805679494,-87.58425861,"(41.805679494, -87.58425861)",100,209.76301979782784,20976.301979782784
20150506,900,BATTERY,41.784882919,-87.612066576,"(41.784882919, -87.612066576)",400,209.76301979782784,83905.20791913113
20150506,1400,BURGLARY,41.782364597,-87.59408127399998,"(41.782364597, -87.594081274)",400,209.76301979782784,83905.20791913113
20150506,1429,NARCOTICS,41.780415378,-87.605564801,"(41.780415378, -87.605564801)",200,209.76301979782784,41952.60395956557
20150506,1500,DECEPTIVE PRACTICE,41.799461412,-87.59620631799999,"(41.799461412, -87.596206318)",100,209.76301979782784,20976.301979782784
20150506,1656,BATTERY,41.783340761,-87.605993706,"(41.783340761, -87.605993706)",400,209.76301979782784,83905.20791913113
20150506,2100,ASSAULT,41.809134387,-87.601692846,"(41.809134387, -87.601692846)",400,209.76301979782784,83905.20791913113
20150507,820,BATTERY,41.785187197,-87.608524835,"(41.785187197, -87.608524835)",400,210.2534065850386,84101.36263401543
20150507,823,BATTERY,41.782366539,-87.59395659,"(41.782366539, -87.59395659)",400,210.2534065850386,84101.36263401543
20150507,942,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,210.2534065850386,84101.36263401543
20150507,1010,THEFT,41.780155491,-87.586451255,"(41.780155491, -87.586451255)",200,210.2534065850386,42050.681317007715
20150507,1300,THEFT,41.807584364,-87.61525252,"(41.807584364, -87.61525252)",200,210.2534065850386,42050.681317007715
20150507,1500,ASSAULT,41.780415378,-87.605564801,"(41.780415378, -87.605564801)",400,210.2534065850386,84101.36263401543
20150507,1642,PUBLIC PEACE VIOLATION,41.78027618,-87.613526094,"(41.78027618, -87.613526094)",100,210.2534065850386,21025.340658503857
20150507,1730,BATTERY,41.807210904,-87.60432262200001,"(41.807210904, -87.604322622)",400,210.2534065850386,84101.36263401543
20150507,1830,BATTERY,41.783551306,-87.58789314,"(41.783551306, -87.58789314)",400,210.2534065850386,84101.36263401543
20150507,2139,BATTERY,41.805322323,-87.603808532,"(41.805322323, -87.603808532)",400,210.2534065850386,84101.36263401543
20150508,700,BATTERY,41.801888471,-87.58914401700001,"(41.801888471, -87.589144017)",400,210.7443659195783,84297.74636783132
20150508,939,BATTERY,41.78041782,-87.60551711,"(41.78041782, -87.60551711)",400,210.7443659195783,84297.74636783132
20150508,1220,ASSAULT,41.783311684000005,-87.609645926,"(41.783311684, -87.609645926)",400,210.7443659195783,84297.74636783132
20150508,1458,BATTERY,41.809160010999996,-87.59925698200001,"(41.809160011, -87.599256982)",400,210.7443659195783,84297.74636783132
20150508,1538,BATTERY,41.804206983,-87.594182345,"(41.804206983, -87.594182345)",400,210.7443659195783,84297.74636783132
20150508,1656,CRIMINAL DAMAGE,41.781462605,-87.61323050899998,"(41.781462605, -87.613230509)",300,210.7443659195783,63223.309775873495
20150508,1725,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",200,210.7443659195783,42148.87318391566
20150508,1830,MOTOR VEHICLE THEFT,41.796598456999995,-87.58886782799999,"(41.796598457, -87.588867828)",300,210.7443659195783,63223.309775873495
20150508,1945,THEFT,41.805246101,-87.591903697,"(41.805246101, -87.591903697)",200,210.7443659195783,42148.87318391566
20150508,2242,OTHER OFFENSE,41.800491933,-87.590462151,"(41.800491933, -87.590462151)",100,210.7443659195783,21074.43659195783
20150509,700,THEFT,41.800620055,-87.584412895,"(41.800620055, -87.584412895)",200,211.2358978014469,42247.179560289376
20150509,710,THEFT,41.799553224,-87.58789475299999,"(41.799553224, -87.587894753)",200,211.2358978014469,42247.179560289376
20150509,1000,DECEPTIVE PRACTICE,41.784087946,-87.60351397299999,"(41.784087946, -87.603513973)",100,211.2358978014469,21123.589780144688
20150509,1000,DECEPTIVE PRACTICE,41.800037644,-87.60393449200001,"(41.800037644, -87.603934492)",100,211.2358978014469,21123.589780144688
20150509,1100,BATTERY,41.783522020999996,-87.59312567100002,"(41.783522021, -87.593125671)",400,211.2358978014469,84494.35912057875
20150509,1430,BATTERY,41.809104714,-87.604363507,"(41.809104714, -87.604363507)",400,211.2358978014469,84494.35912057875
20150509,1700,CRIMINAL DAMAGE,41.781325219,-87.60840333899998,"(41.781325219, -87.608403339)",300,211.2358978014469,63370.76934043407
20150509,1700,CRIMINAL DAMAGE,41.803233896,-87.60423566899998,"(41.803233896, -87.604235669)",300,211.2358978014469,63370.76934043407
20150509,1800,BURGLARY,41.782263947,-87.602368711,"(41.782263947, -87.602368711)",400,211.2358978014469,84494.35912057875
20150509,2030,THEFT,41.802415236,-87.592519489,"(41.802415236, -87.592519489)",200,211.2358978014469,42247.179560289376
20150509,2100,BATTERY,41.799716516,-87.603927131,"(41.799716516, -87.603927131)",400,211.2358978014469,84494.35912057875
20150509,2117,WEAPONS VIOLATION,41.780468158000005,-87.600915216,"(41.780468158, -87.600915216)",200,211.2358978014469,42247.179560289376
20150509,2200,NARCOTICS,41.781602442,-87.60841121600002,"(41.781602442, -87.608411216)",200,211.2358978014469,42247.179560289376
20150510,730,THEFT,41.802301142,-87.60255546200001,"(41.802301142, -87.602555462)",200,211.72800223064436,42345.600446128876
20150510,1800,CRIMINAL DAMAGE,41.807101267,-87.58640244700001,"(41.807101267, -87.586402447)",300,211.72800223064436,63518.40066919331
20150510,1915,ROBBERY,41.78147907,-87.613230324,"(41.78147907, -87.613230324)",400,211.72800223064436,84691.20089225775
20150510,2325,CRIMINAL DAMAGE,41.785712134,-87.615203306,"(41.785712134, -87.615203306)",300,211.72800223064436,63518.40066919331
20150511,730,BURGLARY,41.798639746999996,-87.604632486,"(41.798639747, -87.604632486)",400,212.22067920717083,84888.27168286833
20150511,1001,BURGLARY,41.798639746999996,-87.604632486,"(41.798639747, -87.604632486)",400,212.22067920717083,84888.27168286833
20150511,1930,ASSAULT,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)",400,212.22067920717083,84888.27168286833
20150511,2200,CRIMINAL DAMAGE,41.800732013,-87.603944955,"(41.800732013, -87.603944955)",300,212.22067920717083,63666.20376215125
20150512,711,OTHER OFFENSE,41.798628606,-87.60547245299999,"(41.798628606, -87.605472453)",100,212.71392873102613,21271.392873102614
20150512,900,CRIMINAL DAMAGE,41.78221954,-87.586504299,"(41.78221954, -87.586504299)",300,212.71392873102613,63814.17861930784
20150512,1000,DECEPTIVE PRACTICE,41.801393988,-87.605771241,"(41.801393988, -87.605771241)",100,212.71392873102613,21271.392873102614
20150512,1000,THEFT,41.804923626,-87.608889275,"(41.804923626, -87.608889275)",200,212.71392873102613,42542.78574620523
20150512,1002,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,212.71392873102613,85085.57149241045
20150512,1100,THEFT,41.782935874,-87.614478979,"(41.782935874, -87.614478979)",200,212.71392873102613,42542.78574620523
20150512,1219,BATTERY,41.783144249,-87.609640475,"(41.783144249, -87.609640475)",400,212.71392873102613,85085.57149241045
20150512,1400,ASSAULT,41.795190552,-87.58800765299999,"(41.795190552, -87.588007653)",400,212.71392873102613,85085.57149241045
20150512,1525,INTERFERENCE WITH PUBLIC OFFICER,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",100,212.71392873102613,21271.392873102614
20150512,1800,THEFT,41.801393988,-87.605771241,"(41.801393988, -87.605771241)",200,212.71392873102613,42542.78574620523
20150512,1800,THEFT,41.799275367,-87.582312425,"(41.799275367, -87.582312425)",200,212.71392873102613,42542.78574620523
20150512,2100,BATTERY,41.781531354,-87.594666478,"(41.781531354, -87.594666478)",400,212.71392873102613,85085.57149241045
20150513,130,ASSAULT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)",400,213.2077508022104,85283.10032088416
20150513,620,THEFT,41.801393686,-87.60572356600002,"(41.801393686, -87.605723566)",200,213.2077508022104,42641.55016044208
20150513,912,THEFT,41.780440076,-87.60383398399998,"(41.780440076, -87.603833984)",200,213.2077508022104,42641.55016044208
20150513,1045,ASSAULT,41.803667488,-87.590528166,"(41.803667488, -87.590528166)",400,213.2077508022104,85283.10032088416
20150513,1315,THEFT,41.809014313,-87.606554341,"(41.809014313, -87.606554341)",200,213.2077508022104,42641.55016044208
20150513,1423,BATTERY,41.780428242,-87.60456373,"(41.780428242, -87.60456373)",400,213.2077508022104,85283.10032088416
20150513,1455,CRIMINAL DAMAGE,41.782898508,-87.587523049,"(41.782898508, -87.587523049)",300,213.2077508022104,63962.32524066312
20150513,1520,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)",200,213.2077508022104,42641.55016044208
20150513,1550,PUBLIC PEACE VIOLATION,41.781403567,-87.597846754,"(41.781403567, -87.597846754)",100,213.2077508022104,21320.77508022104
20150513,1622,BATTERY,41.780415378,-87.605564801,"(41.780415378, -87.605564801)",400,213.2077508022104,85283.10032088416
20150513,1830,THEFT,41.796184191,-87.582561219,"(41.796184191, -87.582561219)",200,213.2077508022104,42641.55016044208
20150513,1900,OTHER OFFENSE,41.800938808000005,-87.589121997,"(41.800938808, -87.589121997)",100,213.2077508022104,21320.77508022104
20150513,2000,CRIMINAL DAMAGE,41.806357201,-87.613861429,"(41.806357201, -87.613861429)",300,213.2077508022104,63962.32524066312
20150513,2155,OTHER OFFENSE,41.781462605,-87.61323050899998,"(41.781462605, -87.613230509)",100,213.2077508022104,21320.77508022104
20150514,800,MOTOR VEHICLE THEFT,41.782196151,-87.608125875,"(41.782196151, -87.608125875)",300,213.70214542072353,64110.64362621706
20150514,1240,DECEPTIVE PRACTICE,41.794927113,-87.588432435,"(41.794927113, -87.588432435)",100,213.70214542072353,21370.214542072354
20150514,1320,DECEPTIVE PRACTICE,41.791382547,-87.602265121,"(41.791382547, -87.602265121)",100,213.70214542072353,21370.214542072354
20150514,1415,ASSAULT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)",400,213.70214542072353,85480.85816828941
20150514,1530,BURGLARY,41.804028098,-87.60961824,"(41.804028098, -87.60961824)",400,213.70214542072353,85480.85816828941
20150514,1600,THEFT,41.799137399,-87.603915361,"(41.799137399, -87.603915361)",200,213.70214542072353,42740.42908414471
20150514,1630,BURGLARY,41.804028098,-87.60961824,"(41.804028098, -87.60961824)",400,213.70214542072353,85480.85816828941
20150514,1745,BATTERY,41.800938808000005,-87.589121997,"(41.800938808, -87.589121997)",400,213.70214542072353,85480.85816828941
20150514,1930,CRIMINAL DAMAGE,41.800795006,-87.60133661,"(41.800795006, -87.60133661)",300,213.70214542072353,64110.64362621706
20150514,2015,ASSAULT,41.783392266999996,-87.594711117,"(41.783392267, -87.594711117)",400,213.70214542072353,85480.85816828941
20150514,2025,THEFT,41.79524894,-87.58180568200001,"(41.79524894, -87.581805682)",200,213.70214542072353,42740.42908414471
20150514,2120,ASSAULT,41.780415657,-87.60560879399998,"(41.780415657, -87.605608794)",400,213.70214542072353,85480.85816828941
20150514,2200,THEFT,41.805869465,-87.585195364,"(41.805869465, -87.585195364)",200,213.70214542072353,42740.42908414471
20150514,2230,BATTERY,41.802499513,-87.586041451,"(41.802499513, -87.586041451)",400,213.70214542072353,85480.85816828941
20150515,300,BATTERY,41.799046471,-87.58550578,"(41.799046471, -87.58550578)",400,214.19711258656557,85678.84503462623
