Date,Time,PrimaryType,Latitude,Longitude,Location
20150124,2100,THEFT,41.785714305,-87.615111614,"(41.785714305, -87.615111614)"
20150124,2114,WEAPONS VIOLATION,41.785252683,-87.613265099,"(41.785252683, -87.613265099)"
20150124,2225,BATTERY,41.798879058000004,-87.585504059,"(41.798879058, -87.585504059)"
20150124,2235,CRIMINAL DAMAGE,41.782112159,-87.61265860200001,"(41.782112159, -87.612658602)"
20150124,2330,THEFT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
20150125,115,ROBBERY,41.785068783,-87.61325982299999,"(41.785068783, -87.613259823)"
20150125,200,CRIMINAL DAMAGE,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)"
20150125,1400,THEFT,41.797657574,-87.60510936899998,"(41.797657574, -87.605109369)"
20150125,1415,NARCOTICS,41.780415378,-87.605564801,"(41.780415378, -87.605564801)"
20150125,1525,CRIMINAL DAMAGE,41.783502408000004,-87.607253179,"(41.783502408, -87.607253179)"
20150125,2200,THEFT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
20150126,540,BATTERY,41.798012891,-87.594568923,"(41.798012891, -87.594568923)"
20150126,910,BATTERY,41.804084538000005,-87.605520738,"(41.804084538, -87.605520738)"
20150126,1100,BURGLARY,41.782280735,-87.604146772,"(41.782280735, -87.604146772)"
20150126,1104,BATTERY,41.799486969,-87.593778155,"(41.799486969, -87.593778155)"
20150126,1340,ASSAULT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20150126,1400,BATTERY,41.781392085,-87.612050702,"(41.781392085, -87.612050702)"
20150126,1500,OTHER OFFENSE,41.805141525,-87.613867695,"(41.805141525, -87.613867695)"
20150127,500,BATTERY,41.799845512,-87.603929335,"(41.799845512, -87.603929335)"
20150127,912,BATTERY,41.802408813,-87.585176941,"(41.802408813, -87.585176941)"
20150127,1000,OTHER OFFENSE,41.782889915,-87.58873677,"(41.782889915, -87.58873677)"
20150127,1100,BURGLARY,41.791530257,-87.588519436,"(41.791530257, -87.588519436)"
20150127,1215,OFFENSE INVOLVING CHILDREN,41.807101267,-87.58640244700001,"(41.807101267, -87.586402447)"
20150127,1336,NARCOTICS,41.80191408,-87.59823574,"(41.80191408, -87.59823574)"
20150127,1500,BATTERY,41.806994382,-87.59193122200001,"(41.806994382, -87.591931222)"
20150127,1515,BATTERY,41.782290909000004,-87.58650713700001,"(41.782290909, -87.586507137)"
20150127,1530,THEFT,41.805180668,-87.611358479,"(41.805180668, -87.611358479)"
20150127,1635,OTHER OFFENSE,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
20150127,1818,THEFT,41.800455673,-87.587407515,"(41.800455673, -87.587407515)"
20150127,1849,OTHER OFFENSE,41.808560815,-87.61385511299999,"(41.808560815, -87.613855113)"
20150127,2100,HOMICIDE,41.802195280999996,-87.609675541,"(41.802195281, -87.609675541)"
20150127,2240,OFFENSE INVOLVING CHILDREN,41.782933762,-87.613265379,"(41.782933762, -87.613265379)"
20150128,310,THEFT,41.801628056999995,-87.602871189,"(41.801628057, -87.602871189)"
20150128,900,BURGLARY,41.78490137,-87.61325803,"(41.78490137, -87.61325803)"
20150128,1250,ASSAULT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20150128,1330,DECEPTIVE PRACTICE,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)"
20150128,1549,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150128,1600,BATTERY,41.781811321,-87.59467426399998,"(41.781811321, -87.594674264)"
20150128,1612,OTHER OFFENSE,41.800499625,-87.58741434,"(41.800499625, -87.58741434)"
20150128,1821,THEFT,41.800499625,-87.58741434,"(41.800499625, -87.58741434)"
20150128,1900,DECEPTIVE PRACTICE,41.801870150999996,-87.598232575,"(41.801870151, -87.598232575)"
20150128,2200,CRIMINAL DAMAGE,41.783468156,-87.596272203,"(41.783468156, -87.596272203)"
20150128,2300,CRIMINAL DAMAGE,41.799749445,-87.60392675700001,"(41.799749445, -87.603926757)"
20150129,900,THEFT,41.794277593000004,-87.58392565700001,"(41.794277593, -87.583925657)"
20150129,1015,THEFT,41.786072544,-87.593719674,"(41.786072544, -87.593719674)"
20150129,1115,THEFT,41.796121076999995,-87.582561955,"(41.796121077, -87.582561955)"
20150129,1140,BATTERY,41.804206983,-87.594182345,"(41.804206983, -87.594182345)"
20150129,1350,THEFT,41.785307319,-87.58657479799999,"(41.785307319, -87.586574798)"
20150129,1430,NARCOTICS,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150129,1545,BATTERY,41.783522020999996,-87.59312567100002,"(41.783522021, -87.593125671)"
20150129,1712,NARCOTICS,41.781443396,-87.61323072399998,"(41.781443396, -87.613230724)"
20150129,2226,BATTERY,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20150129,2330,BATTERY,41.783275988,-87.60964266,"(41.783275988, -87.60964266)"
20150130,400,THEFT,41.783164395,-87.601126524,"(41.783164395, -87.601126524)"
20150130,600,THEFT,41.799060738,-87.59663266700001,"(41.799060738, -87.596632667)"
20150130,600,MOTOR VEHICLE THEFT,41.806668649,-87.61014237299999,"(41.806668649, -87.610142373)"
20150130,800,THEFT,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)"
20150130,800,THEFT,41.803754843,-87.583697861,"(41.803754843, -87.583697861)"
20150130,900,THEFT,41.799074458,-87.59663251,"(41.799074458, -87.59663251)"
20150130,1000,DECEPTIVE PRACTICE,41.803807415,-87.58208345,"(41.803807415, -87.58208345)"
20150130,1300,BATTERY,41.781602442,-87.60841121600002,"(41.781602442, -87.608411216)"
20150130,1300,THEFT,41.794727026,-87.587624299,"(41.794727026, -87.587624299)"
20150130,1328,NARCOTICS,41.781392085,-87.612050702,"(41.781392085, -87.612050702)"
20150130,1445,OTHER OFFENSE,41.799544997,-87.588742037,"(41.799544997, -87.588742037)"
20150130,1700,THEFT,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)"
20150130,2345,CRIMINAL DAMAGE,41.794703044,-87.58393903700001,"(41.794703044, -87.583939037)"
20150130,2346,ASSAULT,41.799204348,-87.584044296,"(41.799204348, -87.584044296)"
20150131,400,BURGLARY,41.794424835,-87.582519409,"(41.794424835, -87.582519409)"
20150131,930,BATTERY,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20150131,942,BATTERY,41.791505211,-87.591009634,"(41.791505211, -87.591009634)"
20150131,1310,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150131,1515,THEFT,41.796947725,-87.58729050000002,"(41.796947725, -87.5872905)"
20150131,2200,CRIMINAL DAMAGE,41.783026429,-87.61447796799999,"(41.783026429, -87.614477968)"
20150201,550,BURGLARY,41.784917834,-87.61325784600002,"(41.784917834, -87.613257846)"
20150201,930,THEFT,41.794828373,-87.580442725,"(41.794828373, -87.580442725)"
20150201,1300,MOTOR VEHICLE THEFT,41.803724608,-87.58833054200001,"(41.803724608, -87.588330542)"
20150201,1625,BATTERY,41.780253982,-87.61480224399997,"(41.780253982, -87.614802244)"
20150201,1815,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150201,2000,CRIMINAL DAMAGE,41.80375558,-87.612540814,"(41.80375558, -87.612540814)"
20150201,2300,OTHER OFFENSE,41.783035159,-87.608442743,"(41.783035159, -87.608442743)"
20150202,630,THEFT,41.787144401999996,-87.60470401100002,"(41.787144402, -87.604704011)"
20150202,700,ASSAULT,41.795072031,-87.596007245,"(41.795072031, -87.596007245)"
20150202,708,OTHER OFFENSE,41.806890268000004,-87.589834384,"(41.806890268, -87.589834384)"
20150202,800,BATTERY,41.80062644,-87.59046793200001,"(41.80062644, -87.590467932)"
20150202,853,BATTERY,41.785848109,-87.607582382,"(41.785848109, -87.607582382)"
20150202,916,HOMICIDE,41.806671065,-87.615339745,"(41.806671065, -87.615339745)"
20150202,1000,OTHER OFFENSE,41.783035159,-87.608442743,"(41.783035159, -87.608442743)"
20150202,1115,DECEPTIVE PRACTICE,41.799030006,-87.585505972,"(41.799030006, -87.585505972)"
20150202,1145,BATTERY,41.80062644,-87.59046793200001,"(41.80062644, -87.590467932)"
20150202,1400,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150202,1700,MOTOR VEHICLE THEFT,41.807388479000004,-87.595172795,"(41.807388479, -87.595172795)"
20150202,1845,BATTERY,41.781776219,-87.599474074,"(41.781776219, -87.599474074)"
20150202,1916,OTHER OFFENSE,41.797555001999996,-87.602785419,"(41.797555002, -87.602785419)"
20150202,2035,BATTERY,41.803486138000004,-87.603767011,"(41.803486138, -87.603767011)"
20150202,2300,CRIM SEXUAL ASSAULT,41.781756818000005,-87.607217875,"(41.781756818, -87.607217875)"
20150203,118,ASSAULT,41.79340561,-87.58487459999998,"(41.79340561, -87.5848746)"
20150203,345,BURGLARY,41.800233416,-87.58910448700001,"(41.800233416, -87.589104487)"
20150203,1300,THEFT,41.785122047,-87.60603224,"(41.785122047, -87.60603224)"
20150203,1630,OTHER OFFENSE,41.783448947,-87.59627242299999,"(41.783448947, -87.596272423)"
20150203,1815,THEFT,41.808725426,-87.601682827,"(41.808725426, -87.601682827)"
20150203,2000,BATTERY,41.808857913000004,-87.612656016,"(41.808857913, -87.612656016)"
20150203,2145,BATTERY,41.808857913000004,-87.612656016,"(41.808857913, -87.612656016)"
20150203,2145,BATTERY,41.807849516,-87.59474568700001,"(41.807849516, -87.594745687)"
20150204,1,DECEPTIVE PRACTICE,41.797383158,-87.58546277299999,"(41.797383158, -87.585462773)"
20150204,149,THEFT,41.795957371,-87.583968432,"(41.795957371, -87.583968432)"
20150204,900,DECEPTIVE PRACTICE,41.786083434,-87.592854205,"(41.786083434, -87.592854205)"
20150204,900,DECEPTIVE PRACTICE,41.783395558,-87.59950694,"(41.783395558, -87.59950694)"
20150204,1530,NARCOTICS,41.782160628,-87.591388746,"(41.782160628, -87.591388746)"
20150204,1630,ASSAULT,41.797936811,-87.60630177700001,"(41.797936811, -87.606301777)"
20150204,1710,DECEPTIVE PRACTICE,41.78337635,-87.59950716,"(41.78337635, -87.59950716)"
20150204,1906,THEFT,41.783488881,-87.599509543,"(41.783488881, -87.599509543)"
20150204,2130,BATTERY,41.785752553,-87.612892836,"(41.785752553, -87.612892836)"
20150204,2255,ROBBERY,41.781739006,-87.596233342,"(41.781739006, -87.596233342)"
20150205,150,BATTERY,41.781992383,-87.587867199,"(41.781992383, -87.587867199)"
20150205,1135,THEFT,41.781238369,-87.60595147,"(41.781238369, -87.60595147)"
20150205,1200,BURGLARY,41.782293664,-87.60057179,"(41.782293664, -87.60057179)"
20150205,1330,BATTERY,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)"
20150205,1600,OTHER OFFENSE,41.782902877,-87.58735067100002,"(41.782902877, -87.587350671)"
20150206,1,DECEPTIVE PRACTICE,41.801307936,-87.584690956,"(41.801307936, -87.584690956)"
20150206,900,BURGLARY,41.802357866,-87.59768418899998,"(41.802357866, -87.597684189)"
20150206,1000,THEFT,41.783974844,-87.591426496,"(41.783974844, -87.591426496)"
20150206,1523,NARCOTICS,41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
20150206,1630,CRIMINAL DAMAGE,41.786099304000004,-87.59106099899998,"(41.786099304, -87.591060999)"
20150206,1710,BATTERY,41.805470526,-87.60381051899998,"(41.805470526, -87.603810519)"
20150206,1800,BURGLARY,41.79863777,-87.604753533,"(41.79863777, -87.604753533)"
20150206,1845,OTHER OFFENSE,41.806685113,-87.610142188,"(41.806685113, -87.610142188)"
20150206,1855,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150207,705,ROBBERY,41.78525189,-87.61445310799999,"(41.78525189, -87.614453108)"
20150207,1030,OTHER OFFENSE,41.799030006,-87.585505972,"(41.799030006, -87.585505972)"
20150207,1930,ROBBERY,41.801869161,-87.59979499,"(41.801869161, -87.59979499)"
20150207,1944,NARCOTICS,41.781916378000005,-87.59308914100002,"(41.781916378, -87.593089141)"
20150208,100,BATTERY,41.797153924,-87.589041099,"(41.797153924, -87.589041099)"
20150208,131,NARCOTICS,41.780437612,-87.603878009,"(41.780437612, -87.603878009)"
20150208,800,CRIMINAL DAMAGE,41.783009964,-87.614478152,"(41.783009964, -87.614478152)"
20150208,1210,BATTERY,41.807101267,-87.58640244700001,"(41.807101267, -87.586402447)"
20150208,1530,CRIMINAL DAMAGE,41.790645763,-87.58669985600002,"(41.790645763, -87.586699856)"
20150209,530,THEFT,41.801215064000004,-87.60395414700001,"(41.801215064, -87.603954147)"
20150209,700,BURGLARY,41.797295324000004,-87.585460127,"(41.797295324, -87.585460127)"
20150209,845,ASSAULT,41.791466897,-87.594431406,"(41.791466897, -87.594431406)"
20150209,900,BATTERY,41.802107489,-87.615365021,"(41.802107489, -87.615365021)"
20150209,922,PUBLIC INDECENCY,41.795215981,-87.58474352,"(41.795215981, -87.58474352)"
20150209,1000,BURGLARY,41.801401688,-87.60525402399998,"(41.801401688, -87.605254024)"
20150209,1300,THEFT,41.785900395,-87.603706086,"(41.785900395, -87.603706086)"
20150209,1615,BATTERY,41.782028888,-87.59138659899997,"(41.782028888, -87.591386599)"
20150209,1619,BATTERY,41.80061868,-87.58588726200001,"(41.80061868, -87.585887262)"
20150209,1650,NARCOTICS,41.805145582,-87.58570994200001,"(41.805145582, -87.585709942)"
20150209,1700,THEFT,41.805126734,-87.60889432200001,"(41.805126734, -87.608894322)"
20150209,1845,THEFT,41.805211965,-87.58578986200001,"(41.805211965, -87.585789862)"
20150209,1953,ROBBERY,41.780155491,-87.586451255,"(41.780155491, -87.586451255)"
20150209,2318,OTHER OFFENSE,41.808636571,-87.61018626399998,"(41.808636571, -87.610186264)"
20150210,800,DECEPTIVE PRACTICE,41.803971222,-87.613231599,"(41.803971222, -87.613231599)"
20150210,1200,THEFT,41.798637445,-87.604702193,"(41.798637445, -87.604702193)"
20150210,1500,THEFT,41.801401991,-87.605301699,"(41.801401991, -87.605301699)"
20150210,1515,PUBLIC PEACE VIOLATION,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20150210,1530,NARCOTICS,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150210,1700,CRIMINAL DAMAGE,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20150210,1800,CRIMINAL DAMAGE,41.804084538000005,-87.605520738,"(41.804084538, -87.605520738)"
20150210,2200,BATTERY,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20150211,1100,NARCOTICS,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20150211,1103,CRIMINAL DAMAGE,41.797063346,-87.589038479,"(41.797063346, -87.589038479)"
20150211,1314,BATTERY,41.783315787,-87.60725161799999,"(41.783315787, -87.607251618)"
20150211,2300,BURGLARY,41.780226662,-87.596195666,"(41.780226662, -87.596195666)"
20150212,800,THEFT,41.799418741,-87.600259366,"(41.799418741, -87.600259366)"
20150212,1335,CRIMINAL DAMAGE,41.805882630999996,-87.60734898,"(41.805882631, -87.60734898)"
20150212,1340,CRIMINAL DAMAGE,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
20150212,1441,ASSAULT,41.780267983,-87.61396981799999,"(41.780267983, -87.613969818)"
20150212,1520,BATTERY,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20150212,2000,THEFT,41.804379361,-87.584779905,"(41.804379361, -87.584779905)"
20150213,1,THEFT,41.798012891,-87.594568923,"(41.798012891, -87.594568923)"
20150213,900,MOTOR VEHICLE THEFT,41.792383816,-87.588109844,"(41.792383816, -87.588109844)"
20150213,920,DECEPTIVE PRACTICE,41.806919760999996,-87.613858803,"(41.806919761, -87.613858803)"
20150213,1215,BATTERY,41.781246706,-87.59137728399998,"(41.781246706, -87.591377284)"
20150214,100,MOTOR VEHICLE THEFT,41.782898508,-87.587523049,"(41.782898508, -87.587523049)"
20150214,800,BATTERY,41.803581149,-87.59672392700001,"(41.803581149, -87.596723927)"
20150214,1100,OTHER OFFENSE,41.785576887,-87.594737376,"(41.785576887, -87.594737376)"
20150214,1230,BATTERY,41.803335167,-87.603761388,"(41.803335167, -87.603761388)"
20150214,1313,BURGLARY,41.782280735,-87.604146772,"(41.782280735, -87.604146772)"
20150214,1400,THEFT,41.796274769,-87.582563829,"(41.796274769, -87.582563829)"
20150214,1545,BATTERY,41.807136814,-87.60432346200001,"(41.807136814, -87.604323462)"
20150214,2200,BATTERY,41.808969729,-87.61385787299999,"(41.808969729, -87.613857873)"
20150214,2225,MOTOR VEHICLE THEFT,41.80546521,-87.590562417,"(41.80546521, -87.590562417)"
20150214,2228,BATTERY,41.79863777,-87.604753533,"(41.79863777, -87.604753533)"
20150215,1000,DECEPTIVE PRACTICE,41.808854421,-87.601685027,"(41.808854421, -87.601685027)"
20150215,1800,THEFT,41.781246706,-87.59137728399998,"(41.781246706, -87.591377284)"
20150216,500,ROBBERY,41.783605585,-87.586532213,"(41.783605585, -87.586532213)"
20150216,620,BATTERY,41.808598257,-87.59681317299999,"(41.808598257, -87.596813173)"
20150216,705,CRIMINAL DAMAGE,41.794605542,-87.598154236,"(41.794605542, -87.598154236)"
20150216,900,OTHER OFFENSE,41.797572754,-87.60126325899998,"(41.797572754, -87.601263259)"
20150216,900,DECEPTIVE PRACTICE,41.797414808,-87.58400279700001,"(41.797414808, -87.584002797)"
20150216,1230,MOTOR VEHICLE THEFT,41.794295839,-87.58251724799999,"(41.794295839, -87.582517248)"
20150216,1300,THEFT,41.783933495,-87.612957199,"(41.783933495, -87.612957199)"
20150216,1314,BATTERY,41.78131246,-87.60595063299999,"(41.78131246, -87.605950633)"
20150216,1441,MOTOR VEHICLE THEFT,41.805434202,-87.584518215,"(41.805434202, -87.584518215)"
20150216,1445,MOTOR VEHICLE THEFT,41.805434202,-87.584518215,"(41.805434202, -87.584518215)"
20150217,415,BATTERY,41.783144249,-87.609640475,"(41.783144249, -87.609640475)"
20150217,655,BURGLARY,41.79839359,-87.603898124,"(41.79839359, -87.603898124)"
20150217,830,BATTERY,41.802107489,-87.615365021,"(41.802107489, -87.615365021)"
20150217,930,BATTERY,41.784999146,-87.61091027799999,"(41.784999146, -87.610910278)"
20150217,1200,ASSAULT,41.785018355,-87.610910062,"(41.785018355, -87.610910062)"
20150217,1300,THEFT,41.791424565999996,-87.59852795200001,"(41.791424566, -87.598527952)"
20150217,1900,CRIMINAL DAMAGE,41.801786788,-87.59507571600003,"(41.801786788, -87.595075716)"
20150217,2307,BATTERY,41.801786788,-87.59507571600003,"(41.801786788, -87.595075716)"
20150217,2320,DECEPTIVE PRACTICE,41.799000961,-87.59501600600002,"(41.799000961, -87.595016006)"
20150218,200,BATTERY,41.8064505,-87.613860385,"(41.8064505, -87.613860385)"
20150218,835,MOTOR VEHICLE THEFT,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20150218,1630,MOTOR VEHICLE THEFT,41.783112016,-87.60844554399998,"(41.783112016, -87.608445544)"
20150218,1900,THEFT,41.790639429,-87.598056545,"(41.790639429, -87.598056545)"
20150218,2330,THEFT,41.807499342,-87.59023448200001,"(41.807499342, -87.590234482)"
20150219,540,MOTOR VEHICLE THEFT,41.806357201,-87.613861429,"(41.806357201, -87.613861429)"
20150219,600,BURGLARY,41.784991131999995,-87.61444502100002,"(41.784991132, -87.614445021)"
20150219,1114,BATTERY,41.781721314,-87.59947103299999,"(41.781721314, -87.599471033)"
20150219,1230,THEFT,41.781647309,-87.60595784799999,"(41.781647309, -87.605957848)"
20150219,1736,NARCOTICS,41.783139592,-87.613266743,"(41.783139592, -87.613266743)"
20150219,1800,THEFT,41.780586406,-87.588151131,"(41.780586406, -87.588151131)"
20150220,10,THEFT,41.787776835,-87.59886662,"(41.787776835, -87.59886662)"
20150220,130,THEFT,41.807112308,-87.612616893,"(41.807112308, -87.612616893)"
20150220,507,PUBLIC PEACE VIOLATION,41.782951712,-87.60436282799999,"(41.782951712, -87.604362828)"
20150220,600,DECEPTIVE PRACTICE,41.795511377,-87.59135947,"(41.795511377, -87.59135947)"
20150220,900,MOTOR VEHICLE THEFT,41.794447535,-87.587689881,"(41.794447535, -87.587689881)"
20150220,900,DECEPTIVE PRACTICE,41.808803983000004,-87.610188049,"(41.808803983, -87.610188049)"
20150220,1200,ASSAULT,41.803137381,-87.608498616,"(41.803137381, -87.608498616)"
20150220,1200,THEFT,41.782282641,-87.604014756,"(41.782282641, -87.604014756)"
20150220,1550,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150220,1555,BATTERY,41.780226662,-87.596195666,"(41.780226662, -87.596195666)"
20150220,1600,ASSAULT,41.789528618,-87.60461467399998,"(41.789528618, -87.604614674)"
20150220,1735,CRIMINAL DAMAGE,41.79951685,-87.591177569,"(41.79951685, -87.591177569)"
20150220,2130,THEFT,41.783364045,-87.61448886299999,"(41.783364045, -87.614488863)"
20150221,230,MOTOR VEHICLE THEFT,41.782160628,-87.591388746,"(41.782160628, -87.591388746)"
20150221,715,BURGLARY,41.798639746999996,-87.604632486,"(41.798639747, -87.604632486)"
20150221,725,OTHER OFFENSE,41.799030006,-87.585505972,"(41.799030006, -87.585505972)"
20150221,1640,ASSAULT,41.781196223,-87.608401126,"(41.781196223, -87.608401126)"
20150221,1747,OTHER OFFENSE,41.781407045,-87.61443739200001,"(41.781407045, -87.614437392)"
20150221,1925,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150221,2030,THEFT,41.799243581999995,-87.591782186,"(41.799243582, -87.591782186)"
20150221,2200,CRIMINAL DAMAGE,41.783578911999996,-87.59471630799999,"(41.783578912, -87.594716308)"
20150221,2310,THEFT,41.798639746999996,-87.604632486,"(41.798639747, -87.604632486)"
20150221,2350,CRIM SEXUAL ASSAULT,41.795216554,-87.584831527,"(41.795216554, -87.584831527)"
20150222,112,CRIMINAL DAMAGE,41.806779635,-87.60772398200001,"(41.806779635, -87.607723982)"
20150222,330,THEFT,41.805180668,-87.611358479,"(41.805180668, -87.611358479)"
20150222,820,BATTERY,41.797605875,-87.603881385,"(41.797605875, -87.603881385)"
20150222,1000,BATTERY,41.800938808000005,-87.589121997,"(41.800938808, -87.589121997)"
20150222,1230,BATTERY,41.804055318,-87.607842748,"(41.804055318, -87.607842748)"
20150222,1600,ROBBERY,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
20150222,2300,ROBBERY,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
20150222,2330,CRIMINAL DAMAGE,41.808912818,-87.612659068,"(41.808912818, -87.612659068)"
20150223,52,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)"
20150223,1456,THEFT,41.80758603,-87.61508010799999,"(41.80758603, -87.615080108)"
20150224,752,BURGLARY,41.798639746999996,-87.604632486,"(41.798639747, -87.604632486)"
20150224,757,BURGLARY,41.798639746999996,-87.604632486,"(41.798639747, -87.604632486)"
20150224,937,THEFT,41.802132606,-87.613677631,"(41.802132606, -87.613677631)"
20150224,1940,ASSAULT,41.787776835,-87.59886662,"(41.787776835, -87.59886662)"
20150224,1945,THEFT,41.807419784000004,-87.591937321,"(41.807419784, -87.591937321)"
20150224,2050,OTHER OFFENSE,41.799204348,-87.584044296,"(41.799204348, -87.584044296)"
20150224,2200,ASSAULT,41.803896788,-87.596731315,"(41.803896788, -87.596731315)"
20150225,630,ROBBERY,41.802748279,-87.606419768,"(41.802748279, -87.606419768)"
20150225,654,BATTERY,41.800004691999995,-87.603931198,"(41.800004692, -87.603931198)"
20150225,750,BATTERY,41.785798967,-87.61023396,"(41.785798967, -87.61023396)"
20150225,1045,ASSAULT,41.806741216999995,-87.60772441600002,"(41.806741217, -87.607724416)"
20150225,1110,THEFT,41.78210152,-87.586502002,"(41.78210152, -87.586502002)"
20150225,1254,DECEPTIVE PRACTICE,41.806919760999996,-87.613858803,"(41.806919761, -87.613858803)"
20150225,1426,BATTERY,41.780430614000004,-87.60450504100002,"(41.780430614, -87.604505041)"
20150225,1728,NARCOTICS,41.781534778,-87.60595545299999,"(41.781534778, -87.605955453)"
20150226,1500,THEFT,41.780428242,-87.60456373,"(41.780428242, -87.60456373)"
20150226,1900,CRIMINAL DAMAGE,41.783342701,-87.613271804,"(41.783342701, -87.613271804)"
20150227,400,ROBBERY,41.800538968000005,-87.598200112,"(41.800538968, -87.598200112)"
20150227,1300,DECEPTIVE PRACTICE,41.783112678,-87.60724657600002,"(41.783112678, -87.607246576)"
20150227,1400,NARCOTICS,41.781395915,-87.60960513799999,"(41.781395915, -87.609605138)"
20150227,1528,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150227,1700,CRIMINAL DAMAGE,41.79631327,-87.58089842700001,"(41.79631327, -87.580898427)"
20150227,1745,CRIMINAL DAMAGE,41.808725426,-87.601682827,"(41.808725426, -87.601682827)"
20150227,1930,CRIMINAL DAMAGE,41.798637561,-87.60472052899998,"(41.798637561, -87.604720529)"
20150227,1932,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150227,2250,BATTERY,41.783727116,-87.594718274,"(41.783727116, -87.594718274)"
20150227,2310,ASSAULT,41.783373035,-87.59470767100002,"(41.783373035, -87.594707671)"
20150227,2340,THEFT,41.805897694,-87.60625946100002,"(41.805897694, -87.606259461)"
20150228,840,SEX OFFENSE,41.781610832,-87.613236183,"(41.781610832, -87.613236183)"
20150228,855,NARCOTICS,41.799195024,-87.603914707,"(41.799195024, -87.603914707)"
20150228,1000,DECEPTIVE PRACTICE,41.808427844,-87.59378169899998,"(41.808427844, -87.593781699)"
20150228,1522,OTHER OFFENSE,41.785141255,-87.606032023,"(41.785141255, -87.606032023)"
20150228,1610,CRIMINAL DAMAGE,41.800505653,-87.590461992,"(41.800505653, -87.590461992)"
20150228,1700,CRIMINAL DAMAGE,41.781811321,-87.59467426399998,"(41.781811321, -87.594674264)"
20150228,1900,DECEPTIVE PRACTICE,41.805283001,-87.583636034,"(41.805283001, -87.583636034)"
20150228,2000,THEFT,41.79953535,-87.589794715,"(41.79953535, -87.589794715)"
20150301,0,OTHER OFFENSE,41.797331228000004,-87.60125867299999,"(41.797331228, -87.601258673)"
20150301,10,CRIMINAL DAMAGE,41.782378523,-87.592409189,"(41.782378523, -87.592409189)"
20150301,330,BATTERY,41.781383529,-87.607207421,"(41.781383529, -87.607207421)"
20150301,700,BATTERY,41.806945847,-87.610146591,"(41.806945847, -87.610146591)"
20150301,1104,NARCOTICS,41.802656712,-87.61498478799999,"(41.802656712, -87.614984788)"
20150302,650,MOTOR VEHICLE THEFT,41.786425426,-87.60514116,"(41.786425426, -87.60514116)"
20150302,830,THEFT,41.792627206,-87.59648631700001,"(41.792627206, -87.596486317)"
20150302,945,THEFT,41.80634348,-87.61386158299999,"(41.80634348, -87.613861583)"
20150302,1200,DECEPTIVE PRACTICE,41.804379051,-87.584732228,"(41.804379051, -87.584732228)"
20150302,1440,THEFT,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20150302,1530,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20150302,1700,THEFT,41.785714006999996,-87.61506395100002,"(41.785714007, -87.615063951)"
20150302,1800,CRIMINAL DAMAGE,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20150302,1945,BURGLARY,41.783937361,-87.590297618,"(41.783937361, -87.590297618)"
20150302,2153,ROBBERY,41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
20150303,550,BURGLARY,41.799195024,-87.603914707,"(41.799195024, -87.603914707)"
20150303,700,DECEPTIVE PRACTICE,41.794553894,-87.580434936,"(41.794553894, -87.580434936)"
20150303,945,BATTERY,41.783502408000004,-87.607253179,"(41.783502408, -87.607253179)"
